userId:0,serialNumber:T2020080220343435672533950804183,cardNumber:6212261202030400000,dealTime:20200802210217420,InOrOut:0	
userId:944,serialNumber:T2020080220343454488414845433588,cardNumber:6212261202030400944,dealTime:20200802205416544,InOrOut:0	
userId:945,serialNumber:T2020080220343454418457337595373,cardNumber:6212261202030400945,dealTime:20200802212603544,InOrOut:0	
userId:946,serialNumber:T2020080220343454438464975821551,cardNumber:6212261202030400946,dealTime:20200802211418544,InOrOut:0	
userId:947,serialNumber:T2020080220343454408440283980694,cardNumber:6212261202030400947,dealTime:20200802213359544,InOrOut:0	
userId:948,serialNumber:T2020080220343454458430203409172,cardNumber:6212261202030400948,dealTime:20200802203708544,InOrOut:0	
userId:949,serialNumber:T2020080220343454448416792957495,cardNumber:6212261202030400949,dealTime:20200802211154544,InOrOut:0	
userId:950,serialNumber:T2020080220343454471425849496622,cardNumber:6212261202030400950,dealTime:20200802211209544,InOrOut:0	
userId:951,serialNumber:T2020080220343454591474765007533,cardNumber:6212261202030400951,dealTime:20200802213226545,InOrOut:1	
userId:952,serialNumber:T2020080220343454561461929473405,cardNumber:6212261202030400952,dealTime:20200802204336545,InOrOut:1	
userId:953,serialNumber:T2020080220343454521431570439556,cardNumber:6212261202030400953,dealTime:20200802213417545,InOrOut:1	
userId:954,serialNumber:T2020080220343454581439660873246,cardNumber:6212261202030400954,dealTime:20200802205717545,InOrOut:0	
userId:955,serialNumber:T2020080220343454511466418658029,cardNumber:6212261202030400955,dealTime:20200802211043545,InOrOut:1	
userId:956,serialNumber:T2020080220343454531489867170562,cardNumber:6212261202030400956,dealTime:20200802212841545,InOrOut:1	
userId:957,serialNumber:T2020080220343454501413990734232,cardNumber:6212261202030400957,dealTime:20200802211906545,InOrOut:0	
userId:958,serialNumber:T2020080220343454551446940252881,cardNumber:6212261202030400958,dealTime:20200802211340545,InOrOut:1	
userId:959,serialNumber:T2020080220343454541416729419262,cardNumber:6212261202030400959,dealTime:20200802204451545,InOrOut:1	
userId:960,serialNumber:T2020080220343454573483257606071,cardNumber:6212261202030400960,dealTime:20200802212436545,InOrOut:1	
userId:961,serialNumber:T2020080220343454593477439304796,cardNumber:6212261202030400961,dealTime:20200802204723545,InOrOut:0	
userId:962,serialNumber:T2020080220343454563475685638651,cardNumber:6212261202030400962,dealTime:20200802213018546,InOrOut:1	
userId:963,serialNumber:T2020080220343454623476476199376,cardNumber:6212261202030400963,dealTime:20200802204513546,InOrOut:1	
userId:964,serialNumber:T2020080220343454683486459732088,cardNumber:6212261202030400964,dealTime:20200802205107546,InOrOut:0	
userId:965,serialNumber:T2020080220343454713419316049915,cardNumber:6212261202030400965,dealTime:20200802212813547,InOrOut:1	
userId:966,serialNumber:T2020080220343454733414779382692,cardNumber:6212261202030400966,dealTime:20200802204724547,InOrOut:0	
userId:967,serialNumber:T2020080220343454703466583341290,cardNumber:6212261202030400967,dealTime:20200802210614547,InOrOut:0	
userId:968,serialNumber:T2020080220343454753438648699637,cardNumber:6212261202030400968,dealTime:20200802211646547,InOrOut:0	
userId:969,serialNumber:T2020080220343454743415666511245,cardNumber:6212261202030400969,dealTime:20200802204011547,InOrOut:0	
userId:970,serialNumber:T2020080220343454770417302079166,cardNumber:6212261202030400970,dealTime:20200802204059547,InOrOut:1	
userId:971,serialNumber:T2020080220343454790410208777653,cardNumber:6212261202030400971,dealTime:20200802212014547,InOrOut:0	
userId:972,serialNumber:T2020080220343454760440686754868,cardNumber:6212261202030400972,dealTime:20200802210044547,InOrOut:1	
userId:973,serialNumber:T2020080220343454720471118438001,cardNumber:6212261202030400973,dealTime:20200802204110547,InOrOut:0	
userId:974,serialNumber:T2020080220343454780411838423460,cardNumber:6212261202030400974,dealTime:20200802205304547,InOrOut:1	
userId:975,serialNumber:T2020080220343454710432309687373,cardNumber:6212261202030400975,dealTime:20200802204433547,InOrOut:0	
userId:976,serialNumber:T2020080220343454730446962189775,cardNumber:6212261202030400976,dealTime:20200802204840547,InOrOut:0	
userId:977,serialNumber:T2020080220343454800436423297857,cardNumber:6212261202030400977,dealTime:20200802205220548,InOrOut:0	
userId:978,serialNumber:T2020080220343454850435790006982,cardNumber:6212261202030400978,dealTime:20200802205209548,InOrOut:0	
userId:979,serialNumber:T2020080220343454840449211330244,cardNumber:6212261202030400979,dealTime:20200802213338548,InOrOut:0	
userId:980,serialNumber:T2020080220343454875460900993803,cardNumber:6212261202030400980,dealTime:20200802204057548,InOrOut:1	
userId:981,serialNumber:T2020080220343454895454103111173,cardNumber:6212261202030400981,dealTime:20200802210955548,InOrOut:0	
userId:982,serialNumber:T2020080220343454865418630383355,cardNumber:6212261202030400982,dealTime:20200802211133548,InOrOut:0	
userId:983,serialNumber:T2020080220343454825470828172072,cardNumber:6212261202030400983,dealTime:20200802210716548,InOrOut:0	
userId:984,serialNumber:T2020080220343454885437492028521,cardNumber:6212261202030400984,dealTime:20200802204605548,InOrOut:1	
userId:985,serialNumber:T2020080220343454815489285860369,cardNumber:6212261202030400985,dealTime:20200802204051548,InOrOut:0	
userId:986,serialNumber:T2020080220343454835489009729000,cardNumber:6212261202030400986,dealTime:20200802204448548,InOrOut:1	
userId:987,serialNumber:T2020080220343454805415308721668,cardNumber:6212261202030400987,dealTime:20200802204806548,InOrOut:0	
userId:988,serialNumber:T2020080220343454955450462019221,cardNumber:6212261202030400988,dealTime:20200802211629549,InOrOut:0	
userId:989,serialNumber:T2020080220343454945483503183211,cardNumber:6212261202030400989,dealTime:20200802204016549,InOrOut:1	
userId:990,serialNumber:T2020080220343454974461943424183,cardNumber:6212261202030400990,dealTime:20200802205105549,InOrOut:0	
userId:991,serialNumber:T2020080220343454994433510688823,cardNumber:6212261202030400991,dealTime:20200802211204549,InOrOut:1	
userId:992,serialNumber:T2020080220343454964453761947615,cardNumber:6212261202030400992,dealTime:20200802213418549,InOrOut:1	
userId:993,serialNumber:T2020080220343454924449999372170,cardNumber:6212261202030400993,dealTime:20200802213200549,InOrOut:1	
userId:994,serialNumber:T2020080220343454984424023213761,cardNumber:6212261202030400994,dealTime:20200802211235549,InOrOut:1	
userId:995,serialNumber:T2020080220343454914412342785537,cardNumber:6212261202030400995,dealTime:20200802210908549,InOrOut:0	
userId:996,serialNumber:T2020080220343454934420050126101,cardNumber:6212261202030400996,dealTime:20200802211948549,InOrOut:0	
userId:997,serialNumber:T2020080220343454904414736995989,cardNumber:6212261202030400997,dealTime:20200802211646549,InOrOut:1	
userId:998,serialNumber:T2020080220343454954449719052479,cardNumber:6212261202030400998,dealTime:20200802203453549,InOrOut:1	
userId:999,serialNumber:T2020080220343454944421401535238,cardNumber:6212261202030400999,dealTime:20200802204101549,InOrOut:0	
